Entry,Exit,Origin,Dest,ID
671,693.07,S01UN,S09AG,RP9919
671,693.49,S01UN,S10BS,RP2107
671,691.50,S01UN,S11FG,RP9849
671,695.52,S01UN,S11FG,RP6014
671,700.86,S01UN,S12KB,RP1113
671,697.32,S01UN,S12KB,RP8713
671,698.48,S01UN,S12KB,RP2725
671,702.84,S01UN,S13SB,RP8284
671,696.37,S01UN,S13SB,RP4959
671,696.65,S01UN,S13SB,RP9198
671,700.52,S01UN,S14DU,RP3722
671,704.18,S01UN,S14DU,RP2475
671,703.56,S01UN,S15BS,RP9121
671,701.72,S01UN,S15BS,RP6243
671,701.62,S01UN,S15BS,RP7429
671,703.01,S01UN,S15BS,RP3355
671,700.16,S01UN,S15BS,RP7318
671,705.44,S01UN,S16MJ,RP5972
671,705.38,S01UN,S16MJ,RP7894
671,706.39,S01UN,S16MJ,RP3153
671,704.43,S01UN,S16MJ,RP1463
671,708.84,S01UN,S16MJ,RP7919
672,679.29,S01UN,S04PL,RP5239
672,683.19,S01UN,S04PL,RP5984
672,684.83,S01UN,S05M11,RP9890
672,680.22,S01UN,S05M11,RP7723
672,682.70,S01UN,S06M10,RP7567
672,689.35,S01UN,S06M10,RP5680
672,687.65,S01UN,S06M10,RP9306
672,685.91,S01UN,S06M10,RP5181
672,687.96,S01UN,S06M10,RP4768
672,689.31,S01UN,S06M10,RP2237
672,687.37,S01UN,S07KP,RP3673
672,690.83,S01UN,S08SP,RP9594
672,693.08,S01UN,S09AG,RP5602
672,690.65,S01UN,S09AG,RP6203
672,690.01,S01UN,S09AG,RP3129
672,695.71,S01UN,S10BS,RP2990
672,693.10,S01UN,S11FG,RP5950
672,699.42,S01UN,S11FG,RP4008
672,697.58,S01UN,S12KB,RP2048
672,695.70,S01UN,S12KB,RP3324
672,703.38,S01UN,S13SB,RP5929
672,702.48,S01UN,S13SB,RP8312
672,701.42,S01UN,S14DU,RP7925
672,698.87,S01UN,S14DU,RP8660
672,698.92,S01UN,S14DU,RP8295
672,706.88,S01UN,S15BS,RP6279
672,701.47,S01UN,S15BS,RP2235
672,705.07,S01UN,S15BS,RP9208
672,701.29,S01UN,S15BS,RP9671
672,704.37,S01UN,S15BS,RP5879
672,702.07,S01UN,S16MJ,RP2102
672,707.76,S01UN,S16MJ,RP6290
672,707.64,S01UN,S16MJ,RP1822
672,702.58,S01UN,S16MJ,RP5780
672,709.03,S01UN,S16MJ,RP8346
673,675.76,S01UN,S02UC,RP1129
673,679.76,S01UN,S04PL,RP5318
673,684.51,S01UN,S04PL,RP8853
673,686.24,S01UN,S05M11,RP8758
673,685.96,S01UN,S05M11,RP9003
673,685.71,S01UN,S05M11,RP3234
673,685.42,S01UN,S06M10,RP5188
673,688.84,S01UN,S06M10,RP1696
673,684.55,S01UN,S06M10,RP9059
673,685.76,S01UN,S06M10,RP4058
673,690.54,S01UN,S06M10,RP7819
673,690.84,S01UN,S06M10,RP6000
673,687.81,S01UN,S07KP,RP4470
673,688.59,S01UN,S08SP,RP9643
673,692.33,S01UN,S08SP,RP4305
673,695.35,S01UN,S09AG,RP2668
673,695.20,S01UN,S09AG,RP3057
673,692.09,S01UN,S09AG,RP9801
673,699.84,S01UN,S11FG,RP4689
673,693.32,S01UN,S11FG,RP4210
673,702.02,S01UN,S12KB,RP2774
673,696.26,S01UN,S12KB,RP3433
673,700.29,S01UN,S13SB,RP7538
673,704.78,S01UN,S13SB,RP4534
673,703.14,S01UN,S14DU,RP3121
673,699.87,S01UN,S14DU,RP5061
673,704.62,S01UN,S15BS,RP1223
673,706.07,S01UN,S15BS,RP3501
673,702.00,S01UN,S15BS,RP8347
673,706.37,S01UN,S15BS,RP5848
673,701.59,S01UN,S15BS,RP3712
673,707.57,S01UN,S16MJ,RP6686
673,705.54,S01UN,S16MJ,RP7145
673,709.54,S01UN,S16MJ,RP9520
673,708.39,S01UN,S16MJ,RP1286
673,707.99,S01UN,S16MJ,RP4103
674,685.94,S01UN,S04PL,RP2259
674,684.59,S01UN,S04PL,RP2145
674,689.26,S01UN,S05M11,RP6026
674,688.91,S01UN,S05M11,RP2221
674,685.92,S01UN,S05M11,RP5870
674,687.79,S01UN,S06M10,RP9221
674,687.94,S01UN,S06M10,RP5683
674,686.17,S01UN,S06M10,RP6249
674,686.87,S01UN,S06M10,RP9825
674,686.55,S01UN,S06M10,RP5733
674,687.79,S01UN,S06M10,RP3146
674,693.86,S01UN,S07KP,RP7618
674,691.27,S01UN,S08SP,RP9863
674,695.37,S01UN,S08SP,RP1686
674,693.36,S01UN,S09AG,RP7584
674,692.17,S01UN,S09AG,RP7104
674,693.61,S01UN,S09AG,RP7333
674,694.13,S01UN,S10BS,RP6644
674,696.10,S01UN,S11FG,RP9398
674,696.22,S01UN,S11FG,RP5986
674,698.49,S01UN,S12KB,RP7074
674,701.90,S01UN,S12KB,RP3332
674,703.46,S01UN,S12KB,RP7355
674,705.23,S01UN,S13SB,RP1599
674,703.39,S01UN,S13SB,RP6125
674,706.45,S01UN,S14DU,RP6959
674,703.45,S01UN,S14DU,RP5525
674,701.44,S01UN,S14DU,RP6597
674,708.91,S01UN,S15BS,RP6727
674,705.49,S01UN,S15BS,RP9527
674,706.73,S01UN,S15BS,RP2913
674,704.24,S01UN,S15BS,RP7903
674,709.75,S01UN,S15BS,RP3747
674,710.53,S01UN,S16MJ,RP2497
674,710.01,S01UN,S16MJ,RP5051
674,711.51,S01UN,S16MJ,RP6258
674,706.85,S01UN,S16MJ,RP1591
674,710.41,S01UN,S16MJ,RP8260
675,681.26,S01UN,S04PL,RP3310
675,682.34,S01UN,S04PL,RP3084
675,690.47,S01UN,S05M11,RP4407
675,690.19,S01UN,S05M11,RP4591
675,688.64,S01UN,S05M11,RP8943
675,692.24,S01UN,S06M10,RP9504
675,689.69,S01UN,S06M10,RP6883
675,690.72,S01UN,S06M10,RP8790
675,689.80,S01UN,S06M10,RP2192
675,685.98,S01UN,S06M10,RP2387
675,690.77,S01UN,S06M10,RP2215
675,692.91,S01UN,S07KP,RP1969
675,692.95,S01UN,S07KP,RP3721
675,694.38,S01UN,S08SP,RP5170
675,689.28,S01UN,S08SP,RP4752
675,693.60,S01UN,S09AG,RP6082
675,697.04,S01UN,S09AG,RP7747
675,692.95,S01UN,S09AG,RP4125
675,694.81,S01UN,S09AG,RP2632
675,700.18,S01UN,S10BS,RP3706
675,698.37,S01UN,S11FG,RP5412
675,695.88,S01UN,S11FG,RP4007
675,697.80,S01UN,S12KB,RP6336
675,700.72,S01UN,S12KB,RP7317
675,697.38,S01UN,S12KB,RP4187
675,703.02,S01UN,S13SB,RP5846
675,705.40,S01UN,S13SB,RP9816
675,706.98,S01UN,S14DU,RP7168
675,705.94,S01UN,S14DU,RP7071
675,704.70,S01UN,S14DU,RP4491
675,707.57,S01UN,S15BS,RP8825
675,707.39,S01UN,S15BS,RP1800
675,703.92,S01UN,S15BS,RP2295
675,703.94,S01UN,S15BS,RP2236
675,707.59,S01UN,S15BS,RP6763
675,712.86,S01UN,S16MJ,RP3476
675,705.44,S01UN,S16MJ,RP9459
675,712.49,S01UN,S16MJ,RP1035
675,709.24,S01UN,S16MJ,RP5721
675,708.93,S01UN,S16MJ,RP1869
676,688.86,S01UN,S04PL,RP6171
676,684.40,S01UN,S04PL,RP3639
676,687.84,S01UN,S05M11,RP6444
676,687.95,S01UN,S05M11,RP7815
676,686.23,S01UN,S05M11,RP1595
676,687.10,S01UN,S06M10,RP7425
676,687.24,S01UN,S06M10,RP1171
676,689.07,S01UN,S06M10,RP4195
676,693.09,S01UN,S06M10,RP4498
676,691.26,S01UN,S06M10,RP1249
676,692.06,S01UN,S06M10,RP7655
676,690.76,S01UN,S07KP,RP9461
676,690.20,S01UN,S08SP,RP4906
676,697.58,S01UN,S08SP,RP5465
676,699.14,S01UN,S09AG,RP4825
676,697.19,S01UN,S09AG,RP5326
676,693.24,S01UN,S09AG,RP9606
676,698.60,S01UN,S09AG,RP5083
676,702.62,S01UN,S11FG,RP8925
676,701.25,S01UN,S11FG,RP8634
676,699.34,S01UN,S12KB,RP2430
676,702.37,S01UN,S12KB,RP8975
676,698.53,S01UN,S12KB,RP9963
676,703.55,S01UN,S13SB,RP2830
676,707.63,S01UN,S13SB,RP7363
676,704.21,S01UN,S14DU,RP5133
676,709.59,S01UN,S14DU,RP3045
676,706.79,S01UN,S15BS,RP7614
676,706.97,S01UN,S15BS,RP1856
676,711.64,S01UN,S15BS,RP8311
676,704.99,S01UN,S15BS,RP2649
676,711.96,S01UN,S15BS,RP1497
676,712.82,S01UN,S16MJ,RP6850
676,707.92,S01UN,S16MJ,RP1193
676,713.25,S01UN,S16MJ,RP2113
676,711.50,S01UN,S16MJ,RP3613
676,707.12,S01UN,S16MJ,RP5492
677,687.37,S01UN,S04PL,RP6183
677,690.18,S01UN,S04PL,RP6886
677,690.00,S01UN,S05M11,RP6135
677,692.05,S01UN,S05M11,RP9588
677,686.39,S01UN,S05M11,RP6187
677,692.73,S01UN,S06M10,RP8561
677,691.97,S01UN,S06M10,RP8267
677,687.12,S01UN,S06M10,RP1739
677,693.84,S01UN,S06M10,RP2203
677,693.27,S01UN,S06M10,RP4112
677,689.41,S01UN,S06M10,RP3691
677,695.94,S01UN,S07KP,RP9523
677,693.77,S01UN,S08SP,RP3396
677,693.30,S01UN,S08SP,RP8661
677,696.03,S01UN,S09AG,RP8999
677,697.43,S01UN,S09AG,RP7883
677,697.66,S01UN,S09AG,RP5323
677,694.68,S01UN,S09AG,RP3161
677,697.82,S01UN,S10BS,RP7760
677,701.38,S01UN,S11FG,RP6692
677,703.59,S01UN,S11FG,RP3510
677,704.36,S01UN,S12KB,RP1989
677,704.37,S01UN,S12KB,RP4144
677,699.85,S01UN,S12KB,RP4426
677,705.57,S01UN,S13SB,RP8719
677,704.71,S01UN,S13SB,RP6175
677,709.21,S01UN,S14DU,RP5023
677,708.76,S01UN,S14DU,RP6684
677,709.20,S01UN,S15BS,RP5793
677,709.97,S01UN,S15BS,RP2596
677,708.45,S01UN,S15BS,RP6592
677,712.60,S01UN,S15BS,RP8680
677,712.25,S01UN,S15BS,RP3091
677,711.53,S01UN,S16MJ,RP3134
677,710.95,S01UN,S16MJ,RP6876
677,713.89,S01UN,S16MJ,RP5791
677,708.99,S01UN,S16MJ,RP7034
677,708.11,S01UN,S16MJ,RP6037
678,691.03,S01UN,S04PL,RP2263
678,686.95,S01UN,S04PL,RP8067
678,690.19,S01UN,S05M11,RP9994
678,686.94,S01UN,S05M11,RP9719
678,686.37,S01UN,S05M11,RP3923
678,693.48,S01UN,S06M10,RP6246
678,690.06,S01UN,S06M10,RP4135
678,691.36,S01UN,S06M10,RP3707
678,693.83,S01UN,S06M10,RP3818
678,693.09,S01UN,S06M10,RP3250
678,690.23,S01UN,S06M10,RP2298
678,694.87,S01UN,S07KP,RP9334
678,693.87,S01UN,S08SP,RP1291
678,696.43,S01UN,S08SP,RP5195
678,701.82,S01UN,S09AG,RP9188
678,696.58,S01UN,S09AG,RP3336
678,695.12,S01UN,S09AG,RP5743
678,698.68,S01UN,S09AG,RP6018
678,697.88,S01UN,S10BS,RP7707
678,705.89,S01UN,S11FG,RP5207
678,702.90,S01UN,S11FG,RP3169
678,700.65,S01UN,S12KB,RP4560
678,701.94,S01UN,S12KB,RP8051
678,703.65,S01UN,S13SB,RP2921
678,705.40,S01UN,S13SB,RP9603
678,704.40,S01UN,S14DU,RP8362
678,708.41,S01UN,S14DU,RP2560
678,710.44,S01UN,S15BS,RP9443
678,708.36,S01UN,S15BS,RP8120
678,710.93,S01UN,S15BS,RP3380
678,711.52,S01UN,S15BS,RP6380
678,712.70,S01UN,S15BS,RP8841
678,712.77,S01UN,S16MJ,RP6011
678,710.20,S01UN,S16MJ,RP1862
678,709.07,S01UN,S16MJ,RP4879
678,713.35,S01UN,S16MJ,RP9331
678,715.49,S01UN,S16MJ,RP1815
679,688.98,S01UN,S04PL,RP1288
679,686.95,S01UN,S04PL,RP4835
679,692.94,S01UN,S05M11,RP3475
679,691.25,S01UN,S05M11,RP7749
679,693.41,S01UN,S05M11,RP9285
679,691.22,S01UN,S06M10,RP4060
679,694.80,S01UN,S06M10,RP7928
679,693.25,S01UN,S06M10,RP9662
679,692.41,S01UN,S06M10,RP7979
679,692.12,S01UN,S06M10,RP7039
679,694.70,S01UN,S06M10,RP9070
679,692.88,S01UN,S07KP,RP2132
679,697.70,S01UN,S08SP,RP2682
679,694.47,S01UN,S08SP,RP2535
679,702.38,S01UN,S09AG,RP3781
679,702.71,S01UN,S09AG,RP3007
679,701.96,S01UN,S09AG,RP2039
679,701.30,S01UN,S10BS,RP5139
679,706.50,S01UN,S11FG,RP3532
679,706.53,S01UN,S11FG,RP3578
679,701.60,S01UN,S12KB,RP5781
679,706.97,S01UN,S12KB,RP2522
679,701.60,S01UN,S12KB,RP7472
679,706.10,S01UN,S13SB,RP5587
679,710.34,S01UN,S13SB,RP5978
679,711.40,S01UN,S14DU,RP7843
679,705.81,S01UN,S14DU,RP5008
679,707.95,S01UN,S15BS,RP5477
679,711.30,S01UN,S15BS,RP4017
679,710.74,S01UN,S15BS,RP4554
679,707.08,S01UN,S15BS,RP3503
679,713.24,S01UN,S15BS,RP8007
679,712.40,S01UN,S16MJ,RP2007
679,709.34,S01UN,S16MJ,RP9163
679,712.54,S01UN,S16MJ,RP5353
679,709.05,S01UN,S16MJ,RP6212
679,715.46,S01UN,S16MJ,RP8505
680,691.02,S01UN,S04PL,RP8506
680,688.51,S01UN,S04PL,RP9433
680,695.21,S01UN,S05M11,RP2333
680,695.70,S01UN,S05M11,RP5172
680,694.63,S01UN,S05M11,RP6894
680,695.50,S01UN,S06M10,RP5748
680,692.43,S01UN,S06M10,RP3487
680,697.28,S01UN,S06M10,RP2893
680,693.26,S01UN,S06M10,RP4467
680,697.87,S01UN,S06M10,RP2797
680,691.97,S01UN,S06M10,RP2289
680,692.86,S01UN,S07KP,RP3396
680,698.05,S01UN,S08SP,RP6073
680,694.44,S01UN,S08SP,RP9584
680,696.44,S01UN,S09AG,RP3995
680,701.37,S01UN,S09AG,RP8811
680,696.98,S01UN,S09AG,RP9076
680,699.64,S01UN,S10BS,RP7111
680,703.34,S01UN,S11FG,RP4128
680,700.10,S01UN,S11FG,RP9640
680,707.71,S01UN,S12KB,RP7036
680,706.95,S01UN,S12KB,RP1741
680,709.08,S01UN,S12KB,RP5670
680,704.12,S01UN,S13SB,RP8621
680,708.59,S01UN,S13SB,RP8405
680,708.16,S01UN,S14DU,RP7007
680,708.55,S01UN,S14DU,RP3389
680,706.31,S01UN,S14DU,RP8156
680,709.58,S01UN,S15BS,RP5088
680,712.80,S01UN,S15BS,RP5580
680,714.61,S01UN,S15BS,RP5911
680,714.18,S01UN,S15BS,RP4894
680,710.21,S01UN,S15BS,RP7921
680,714.79,S01UN,S16MJ,RP3759
680,713.88,S01UN,S16MJ,RP3648
680,710.66,S01UN,S16MJ,RP8337
680,715.10,S01UN,S16MJ,RP8338
680,715.72,S01UN,S16MJ,RP7386
681,693.54,S01UN,S04PL,RP9560
681,688.45,S01UN,S04PL,RP7958
681,692.54,S01UN,S05M11,RP3882
681,689.83,S01UN,S05M11,RP9018
681,695.64,S01UN,S05M11,RP2551
681,694.67,S01UN,S06M10,RP7285
681,691.48,S01UN,S06M10,RP5867
681,696.58,S01UN,S06M10,RP7389
681,695.02,S01UN,S06M10,RP2260
681,693.88,S01UN,S06M10,RP8762
681,691.61,S01UN,S06M10,RP7414
681,697.00,S01UN,S07KP,RP2423
681,698.48,S01UN,S08SP,RP2844
681,700.48,S01UN,S09AG,RP1923
681,699.61,S01UN,S09AG,RP1004
681,699.43,S01UN,S09AG,RP7692
681,705.65,S01UN,S10BS,RP6535
681,705.71,S01UN,S11FG,RP7501
681,704.00,S01UN,S11FG,RP3822
681,703.88,S01UN,S12KB,RP2830
681,707.11,S01UN,S12KB,RP3331
681,704.34,S01UN,S12KB,RP4751
681,706.86,S01UN,S13SB,RP1714
681,710.05,S01UN,S13SB,RP6806
681,709.87,S01UN,S13SB,RP7940
681,712.47,S01UN,S14DU,RP4345
681,710.97,S01UN,S14DU,RP7879
681,707.12,S01UN,S14DU,RP3262
681,709.19,S01UN,S15BS,RP6053
681,710.06,S01UN,S15BS,RP8201
681,715.88,S01UN,S15BS,RP9871
681,715.93,S01UN,S15BS,RP7582
681,713.32,S01UN,S15BS,RP8607
681,718.87,S01UN,S16MJ,RP8268
681,712.04,S01UN,S16MJ,RP9190
681,718.10,S01UN,S16MJ,RP2440
681,718.46,S01UN,S16MJ,RP9114
681,715.81,S01UN,S16MJ,RP4347
682,695.79,S01UN,S04PL,RP2783
682,695.24,S01UN,S04PL,RP1064
682,695.62,S01UN,S05M11,RP6916
682,695.47,S01UN,S05M11,RP3080
682,697.14,S01UN,S05M11,RP8813
682,699.11,S01UN,S06M10,RP7987
682,698.97,S01UN,S06M10,RP7466
682,695.92,S01UN,S06M10,RP5301
682,694.68,S01UN,S06M10,RP1802
682,692.73,S01UN,S06M10,RP2417
682,693.84,S01UN,S06M10,RP7565
682,695.53,S01UN,S07KP,RP8696
682,700.88,S01UN,S08SP,RP5790
682,700.41,S01UN,S08SP,RP8371
682,703.90,S01UN,S09AG,RP6799
682,701.61,S01UN,S09AG,RP1412
682,703.24,S01UN,S09AG,RP6729
682,703.87,S01UN,S09AG,RP8243
682,707.20,S01UN,S11FG,RP2415
682,709.03,S01UN,S11FG,RP7966
682,707.16,S01UN,S12KB,RP8615
682,709.44,S01UN,S12KB,RP7769
682,707.84,S01UN,S12KB,RP6765
682,706.47,S01UN,S13SB,RP2098
682,706.20,S01UN,S13SB,RP3211
682,713.31,S01UN,S14DU,RP6303
682,715.59,S01UN,S14DU,RP5543
682,716.03,S01UN,S15BS,RP4524
682,713.68,S01UN,S15BS,RP4691
682,712.49,S01UN,S15BS,RP6356
682,715.43,S01UN,S15BS,RP2892
682,710.39,S01UN,S15BS,RP9053
682,712.98,S01UN,S16MJ,RP9453
682,714.46,S01UN,S16MJ,RP7509
682,719.23,S01UN,S16MJ,RP7504
682,716.58,S01UN,S16MJ,RP7274
682,715.11,S01UN,S16MJ,RP1247
683,693.72,S01UN,S04PL,RP6881
683,693.30,S01UN,S04PL,RP8574
683,694.77,S01UN,S05M11,RP6291
683,692.20,S01UN,S05M11,RP4396
683,691.27,S01UN,S05M11,RP7961
683,694.53,S01UN,S06M10,RP7325
683,694.93,S01UN,S06M10,RP8698
683,699.65,S01UN,S06M10,RP8954
683,696.08,S01UN,S06M10,RP8766
683,694.42,S01UN,S06M10,RP6828
683,693.74,S01UN,S06M10,RP5462
683,701.68,S01UN,S07KP,RP6171
683,698.91,S01UN,S08SP,RP4946
683,704.42,S01UN,S09AG,RP8621
683,706.26,S01UN,S09AG,RP4393
683,700.46,S01UN,S09AG,RP3216
683,700.29,S01UN,S09AG,RP9944
683,706.08,S01UN,S11FG,RP7623
683,710.79,S01UN,S11FG,RP3019
683,711.33,S01UN,S12KB,RP1929
683,711.98,S01UN,S12KB,RP8324
683,711.79,S01UN,S12KB,RP6569
683,714.64,S01UN,S13SB,RP4177
683,713.92,S01UN,S13SB,RP9993
683,713.08,S01UN,S14DU,RP5413
683,710.01,S01UN,S14DU,RP9243
683,711.97,S01UN,S14DU,RP9601
683,717.34,S01UN,S15BS,RP7800
683,715.89,S01UN,S15BS,RP8070
683,716.81,S01UN,S15BS,RP9589
683,717.78,S01UN,S15BS,RP7950
683,712.60,S01UN,S15BS,RP7704
683,718.70,S01UN,S16MJ,RP2738
683,719.36,S01UN,S16MJ,RP8365
683,715.43,S01UN,S16MJ,RP9276
683,713.03,S01UN,S16MJ,RP7928
683,719.78,S01UN,S16MJ,RP7393
684,697.04,S01UN,S04PL,RP7852
684,694.62,S01UN,S04PL,RP3746
684,695.94,S01UN,S05M11,RP3280
684,698.85,S01UN,S05M11,RP5828
684,693.07,S01UN,S05M11,RP4450
684,700.69,S01UN,S06M10,RP5353
684,695.97,S01UN,S06M10,RP4051
684,700.11,S01UN,S06M10,RP7134
684,699.39,S01UN,S06M10,RP2412
684,700.10,S01UN,S06M10,RP4431
684,696.08,S01UN,S06M10,RP8703
684,698.59,S01UN,S07KP,RP7428
684,699.79,S01UN,S08SP,RP9451
684,698.02,S01UN,S08SP,RP1873
684,706.39,S01UN,S09AG,RP8933
684,702.17,S01UN,S09AG,RP6107
684,705.85,S01UN,S09AG,RP4128
684,704.47,S01UN,S10BS,RP4541
684,709.39,S01UN,S11FG,RP4016
684,704.74,S01UN,S11FG,RP1697
684,706.01,S01UN,S12KB,RP1940
684,706.91,S01UN,S12KB,RP8054
684,706.31,S01UN,S12KB,RP8500
684,709.58,S01UN,S13SB,RP5329
684,714.97,S01UN,S13SB,RP4679
684,713.11,S01UN,S14DU,RP5598
684,710.37,S01UN,S14DU,RP3312
684,713.22,S01UN,S15BS,RP3173
684,716.38,S01UN,S15BS,RP5655
684,712.86,S01UN,S15BS,RP5465
684,718.22,S01UN,S15BS,RP7182
684,716.02,S01UN,S15BS,RP8589
684,720.88,S01UN,S16MJ,RP9938
684,720.59,S01UN,S16MJ,RP8447
684,717.57,S01UN,S16MJ,RP8636
684,716.72,S01UN,S16MJ,RP4916
684,719.01,S01UN,S16MJ,RP4339
685,694.17,S01UN,S03US,RP4054
685,698.33,S01UN,S04PL,RP7366
685,697.32,S01UN,S04PL,RP4759
685,700.89,S01UN,S05M11,RP7407
685,698.68,S01UN,S05M11,RP6105
685,698.62,S01UN,S05M11,RP5750
685,700.63,S01UN,S06M10,RP4651
685,695.29,S01UN,S06M10,RP2569
685,695.41,S01UN,S06M10,RP8864
685,701.88,S01UN,S06M10,RP8516
685,699.68,S01UN,S06M10,RP6678
685,701.50,S01UN,S06M10,RP5576
685,700.72,S01UN,S07KP,RP6004
685,700.86,S01UN,S08SP,RP4601
685,701.75,S01UN,S09AG,RP6536
685,705.43,S01UN,S09AG,RP9961
685,706.60,S01UN,S09AG,RP4750
685,706.37,S01UN,S10BS,RP3421
685,708.56,S01UN,S11FG,RP8952
685,707.01,S01UN,S11FG,RP8347
685,713.18,S01UN,S12KB,RP7081
685,711.43,S01UN,S12KB,RP4122
685,711.42,S01UN,S12KB,RP9844
685,714.31,S01UN,S13SB,RP2729
685,710.33,S01UN,S13SB,RP6973
685,713.96,S01UN,S14DU,RP6218
685,713.17,S01UN,S14DU,RP6334
685,711.29,S01UN,S14DU,RP1834
685,720.14,S01UN,S15BS,RP6875
685,714.78,S01UN,S15BS,RP2964
685,719.50,S01UN,S15BS,RP2350
685,714.21,S01UN,S15BS,RP1937
685,720.59,S01UN,S15BS,RP2508
685,717.48,S01UN,S16MJ,RP3816
685,720.50,S01UN,S16MJ,RP9539
685,715.39,S01UN,S16MJ,RP8707
685,717.88,S01UN,S16MJ,RP9450
685,715.45,S01UN,S16MJ,RP9186
686,695.54,S01UN,S04PL,RP6350
686,699.62,S01UN,S04PL,RP4475
686,701.94,S01UN,S05M11,RP9088
686,700.96,S01UN,S05M11,RP8691
686,695.30,S01UN,S05M11,RP5907
686,696.80,S01UN,S06M10,RP3046
686,701.66,S01UN,S06M10,RP2435
686,701.17,S01UN,S06M10,RP7509
686,696.19,S01UN,S06M10,RP3493
686,699.17,S01UN,S06M10,RP2023
686,703.62,S01UN,S06M10,RP7467
686,699.01,S01UN,S07KP,RP6083
686,705.54,S01UN,S07KP,RP7467
686,705.43,S01UN,S08SP,RP9297
686,703.47,S01UN,S09AG,RP5876
686,702.96,S01UN,S09AG,RP5207
686,702.47,S01UN,S09AG,RP7239
686,710.58,S01UN,S11FG,RP6991
686,709.39,S01UN,S11FG,RP5386
686,715.31,S01UN,S12KB,RP2835
686,709.97,S01UN,S12KB,RP7614
686,708.03,S01UN,S12KB,RP4750
686,713.18,S01UN,S13SB,RP9181
686,712.76,S01UN,S13SB,RP2077
686,718.60,S01UN,S14DU,RP5189
686,714.24,S01UN,S14DU,RP2507
686,718.89,S01UN,S15BS,RP5680
686,714.45,S01UN,S15BS,RP1801
686,715.08,S01UN,S15BS,RP7349
686,716.17,S01UN,S15BS,RP7795
686,720.26,S01UN,S15BS,RP8312
686,723.75,S01UN,S16MJ,RP8133
686,719.34,S01UN,S16MJ,RP9348
686,723.18,S01UN,S16MJ,RP7609
686,723.91,S01UN,S16MJ,RP7658
686,721.09,S01UN,S16MJ,RP6203
686,722.84,S01UN,S16MJ,RP3795
687,692.75,S01UN,S03US,RP7636
687,695.42,S01UN,S04PL,RP2506
687,700.02,S01UN,S04PL,RP3175
687,699.40,S01UN,S05M11,RP3561
687,698.40,S01UN,S05M11,RP3039
687,702.37,S01UN,S05M11,RP4970
687,699.79,S01UN,S06M10,RP8944
687,698.73,S01UN,S06M10,RP8787
687,699.22,S01UN,S06M10,RP1187
687,697.20,S01UN,S06M10,RP9641
687,701.87,S01UN,S06M10,RP7633
687,703.48,S01UN,S06M10,RP8734
687,701.77,S01UN,S07KP,RP6803
687,701.71,S01UN,S08SP,RP2741
687,707.32,S01UN,S08SP,RP5003
687,706.96,S01UN,S09AG,RP2235
687,708.03,S01UN,S09AG,RP5871
687,703.74,S01UN,S09AG,RP3814
687,708.72,S01UN,S11FG,RP7891
687,709.85,S01UN,S11FG,RP8826
687,714.27,S01UN,S12KB,RP7478
687,710.70,S01UN,S12KB,RP3447
687,713.22,S01UN,S12KB,RP5143
687,713.68,S01UN,S13SB,RP5841
687,711.18,S01UN,S13SB,RP4919
687,719.15,S01UN,S14DU,RP9007
687,715.90,S01UN,S14DU,RP7196
687,720.33,S01UN,S15BS,RP7116
687,717.71,S01UN,S15BS,RP5360
687,718.47,S01UN,S15BS,RP2113
687,722.80,S01UN,S15BS,RP4711
687,717.22,S01UN,S15BS,RP5361
687,722.79,S01UN,S16MJ,RP4169
687,717.00,S01UN,S16MJ,RP2866
687,721.71,S01UN,S16MJ,RP5875
687,718.55,S01UN,S16MJ,RP7516
687,717.69,S01UN,S16MJ,RP8335
688,695.30,S01UN,S02UC,RP9761
688,698.18,S01UN,S04PL,RP5201
688,695.26,S01UN,S04PL,RP5177
688,700.24,S01UN,S05M11,RP4841
688,696.29,S01UN,S05M11,RP3760
688,703.20,S01UN,S05M11,RP8557
688,703.59,S01UN,S06M10,RP7324
688,699.23,S01UN,S06M10,RP3003
688,698.87,S01UN,S06M10,RP4140
688,699.80,S01UN,S06M10,RP9133
688,703.07,S01UN,S06M10,RP6533
688,700.50,S01UN,S06M10,RP1996
688,704.71,S01UN,S07KP,RP1716
688,700.28,S01UN,S07KP,RP1264
688,704.98,S01UN,S08SP,RP8994
688,706.19,S01UN,S08SP,RP7090
688,710.89,S01UN,S09AG,RP6291
688,711.12,S01UN,S09AG,RP5753
688,705.86,S01UN,S09AG,RP8757
688,713.18,S01UN,S10BS,RP2114
688,708.75,S01UN,S11FG,RP7617
688,708.84,S01UN,S11FG,RP2217
688,716.75,S01UN,S12KB,RP6633
688,710.12,S01UN,S12KB,RP5446
688,717.38,S01UN,S12KB,RP9500
688,716.98,S01UN,S13SB,RP9280
688,717.85,S01UN,S13SB,RP2564
688,714.91,S01UN,S14DU,RP1697
688,714.80,S01UN,S14DU,RP6690
688,720.92,S01UN,S15BS,RP8998
688,722.16,S01UN,S15BS,RP6663
688,716.76,S01UN,S15BS,RP8405
688,716.97,S01UN,S15BS,RP8593
688,718.49,S01UN,S15BS,RP9168
688,721.64,S01UN,S16MJ,RP9064
688,718.92,S01UN,S16MJ,RP3739
688,723.23,S01UN,S16MJ,RP5160
688,719.99,S01UN,S16MJ,RP4967
688,725.50,S01UN,S16MJ,RP6642
689,696.20,S01UN,S04PL,RP4760
689,696.10,S01UN,S04PL,RP8802
689,699.31,S01UN,S05M11,RP6510
